order_id,customer_id,order_date,status,payment_method
3014,977,2024-06-01,completed,クレジットカード
3015,978,2024-08-01,completed,クレジットカード
3016,979,2024-09-19,completed,代金引換
3017,979,2024-10-22,cancelled,クレジットカード
3018,980,2024-09-18,completed,クレジットカード
3019,980,2024-07-26,completed,コンビニ払い
3020,980,2024-10-02,completed,クレジットカード
3021,980,2024-08-23,completed,クレジットカード
3022,980,2024-11-12,completed,クレジットカード
3023,980,2024-10-24,completed,クレジットカード
3024,980,2024-10-03,completed,コンビニ払い
3025,980,2024-10-12,completed,クレジットカード
3026,980,2024-12-07,completed,クレジットカード
3027,980,2024-10-01,completed,クレジットカード
3028,980,2024-07-24,completed,クレジットカード
3029,980,2024-12-25,completed,電子マネー
3030,980,2024-12-19,completed,コンビニ払い
3031,980,2024-12-26,completed,コンビニ払い
3032,980,2024-08-11,completed,クレジットカード
3033,980,2024-09-10,completed,クレジットカード
3034,980,2024-10-26,cancelled,クレジットカード
3035,980,2024-09-08,cancelled,コンビニ払い
3036,981,2024-02-15,completed,クレジットカード
3037,981,2024-03-02,completed,電子マネー
3038,981,2024-04-01,completed,クレジットカード
3039,981,2024-10-13,completed,代金引換
3040,982,2024-10-10,returned,代金引換
3041,982,2024-06-23,returned,クレジットカード
3042,982,2024-12-01,completed,クレジットカード
3043,982,2024-11-24,completed,クレジットカード
3044,983,2024-11-24,completed,クレジットカード
3045,984,2024-08-18,completed,クレジットカード
3046,984,2024-06-11,cancelled,クレジットカード
3047,984,2024-08-24,completed,コンビニ払い
3048,984,2024-09-13,completed,クレジットカード
3049,984,2024-09-09,completed,コンビニ払い
3050,985,2023-11-26,completed,代金引換
3051,986,2024-10-14,completed,クレジットカード
3052,986,2024-11-16,completed,クレジットカード
3053,986,2024-10-28,completed,クレジットカード
3054,986,2024-09-19,completed,クレジットカード
3055,986,2024-11-22,completed,クレジットカード
3056,987,2024-10-26,completed,コンビニ払い
3057,987,2024-07-26,cancelled,代金引換
3058,987,2024-03-28,completed,クレジットカード
3059,987,2024-09-10,completed,クレジットカード
3060,990,2024-06-13,completed,代金引換
3061,990,2024-10-28,returned,コンビニ払い
3062,990,2024-10-05,completed,クレジットカード
3063,990,2024-05-06,completed,クレジットカード
3064,990,2024-05-02,completed,クレジットカード
3065,991,2024-09-22,cancelled,代金引換
3066,991,2024-11-25,completed,クレジットカード
3067,992,2024-12-31,completed,電子マネー
3068,992,2024-12-02,completed,クレジットカード
3069,993,2024-05-28,completed,コンビニ払い
3070,993,2024-09-21,completed,電子マネー
3071,993,2024-11-18,completed,クレジットカード
3072,993,2024-06-03,completed,クレジットカード
3073,993,2024-11-07,completed,クレジットカード
3074,993,2024-02-28,completed,コンビニ払い
3075,994,2024-11-19,completed,クレジットカード
3076,995,2024-10-21,completed,コンビニ払い
3077,995,2024-10-23,completed,クレジットカード
3078,995,2024-10-31,completed,クレジットカード
3079,995,2024-12-08,completed,クレジットカード
3080,997,2024-03-23,cancelled,クレジットカード
3081,998,2024-06-23,cancelled,クレジットカード
3082,998,2024-01-27,completed,コンビニ払い
3083,999,2023-12-19,completed,クレジットカード
3084,999,2023-11-03,completed,電子マネー
3085,999,2023-10-19,completed,電子マネー
3086,999,2024-09-28,completed,代金引換
3087,999,2023-11-23,completed,クレジットカード
3088,999,2023-11-24,completed,代金引換
3089,999,2024-02-03,completed,代金引換
3090,999,2024-08-27,completed,電子マネー
3091,1000,2024-07-17,completed,電子マネー
3092,1001,2024-10-13,completed,クレジットカード
3093,1001,2024-07-12,completed,電子マネー
3094,1001,2024-09-10,completed,クレジットカード
3095,1001,2024-03-26,completed,クレジットカード
3096,1001,2024-05-22,completed,電子マネー
3097,1003,2024-12-23,completed,クレジットカード
3098,1006,2023-04-17,completed,電子マネー
3099,1006,2023-04-09,completed,電子マネー
3100,1006,2023-09-28,completed,コンビニ払い
3101,1006,2023-10-07,completed,コンビニ払い
3102,1006,2024-05-19,completed,コンビニ払い
3103,1006,2024-04-02,completed,コンビニ払い
3104,1006,2024-05-27,completed,クレジットカード
3105,1008,2024-10-15,completed,クレジットカード
3106,1009,2024-03-17,completed,クレジットカード
3107,1009,2023-10-22,completed,クレジットカード
3108,1009,2024-02-21,cancelled,代金引換
3109,1009,2023-09-10,completed,電子マネー
3110,1009,2024-08-18,completed,クレジットカード
3111,1009,2023-11-04,returned,電子マネー
3112,1009,2024-10-09,completed,クレジットカード
3113,1011,2024-10-28,completed,コンビニ払い
3114,1011,2024-03-24,completed,コンビニ払い
3115,1011,2024-09-30,completed,コンビニ払い
3116,1011,2024-06-23,completed,コンビニ払い
3117,1013,2024-11-15,completed,コンビニ払い
3118,1013,2023-11-28,completed,クレジットカード
3119,1014,2024-09-13,completed,代金引換
3120,1014,2024-12-25,completed,コンビニ払い
3121,1015,2024-06-30,completed,クレジットカード
3122,1015,2024-07-24,completed,コンビニ払い
3123,1015,2024-08-31,completed,クレジットカード
3124,1015,2024-01-25,completed,クレジットカード
3125,1015,2024-06-08,completed,電子マネー
3126,1015,2023-09-13,completed,電子マネー
3127,1015,2024-03-27,completed,クレジットカード
3128,1015,2024-06-28,completed,電子マネー
3129,1016,2024-04-04,completed,クレジットカード
3130,1016,2024-09-01,completed,コンビニ払い
3131,1016,2024-08-18,completed,コンビニ払い
3132,1017,2024-08-29,completed,クレジットカード
3133,1017,2024-11-26,completed,コンビニ払い
3134,1017,2024-02-28,completed,コンビニ払い
3135,1017,2023-11-29,completed,代金引換
3136,1019,2024-11-13,completed,クレジットカード
3137,1019,2024-05-27,completed,代金引換
3138,1019,2024-10-28,completed,コンビニ払い
3139,1019,2024-09-14,completed,コンビニ払い
3140,1020,2024-07-09,completed,コンビニ払い
3141,1021,2024-09-18,completed,コンビニ払い
3142,1021,2024-05-22,completed,クレジットカード
3143,1021,2024-05-15,completed,クレジットカード
3144,1021,2023-10-19,completed,クレジットカード
3145,1021,2024-08-24,completed,クレジットカード
3146,1022,2024-07-07,completed,代金引換
3147,1023,2023-12-15,returned,クレジットカード
3148,1023,2023-09-21,completed,クレジットカード
3149,1023,2024-06-03,returned,クレジットカード
3150,1024,2024-04-26,completed,クレジットカード
3151,1024,2023-04-28,completed,クレジットカード
3152,1024,2023-12-09,completed,コンビニ払い
3153,1024,2024-07-18,completed,電子マネー
3154,1024,2024-12-10,returned,電子マネー
3155,1024,2024-07-31,completed,クレジットカード
3156,1024,2024-05-27,completed,代金引換
3157,1024,2023-11-16,completed,代金引換
3158,1024,2024-06-06,completed,クレジットカード
3159,1024,2023-08-04,completed,電子マネー
3160,1024,2023-08-05,completed,クレジットカード
3161,1024,2023-05-12,completed,電子マネー
3162,1024,2024-01-03,completed,クレジットカード
3163,1024,2024-10-17,completed,コンビニ払い
3164,1024,2023-09-30,completed,電子マネー
3165,1025,2024-12-29,completed,代金引換
3166,1025,2024-08-10,completed,電子マネー
3167,1025,2024-03-28,completed,クレジットカード
3168,1026,2024-07-13,cancelled,クレジットカード
3169,1026,2024-07-26,completed,クレジットカード
3170,1026,2024-11-02,cancelled,代金引換
3171,1029,2024-07-24,completed,電子マネー
3172,1029,2024-08-06,completed,クレジットカード
3173,1030,2024-07-21,cancelled,クレジットカード
3174,1031,2024-09-08,completed,クレジットカード
3175,1031,2024-08-21,completed,クレジットカード
3176,1031,2024-12-16,completed,コンビニ払い
3177,1032,2024-12-03,completed,クレジットカード
3178,1033,2024-09-03,completed,クレジットカード
3179,1034,2024-10-23,completed,クレジットカード
3180,1034,2024-12-14,completed,コンビニ払い
3181,1034,2024-09-05,completed,クレジットカード
3182,1034,2024-07-11,completed,クレジットカード
3183,1035,2024-07-21,completed,クレジットカード
3184,1035,2024-05-07,completed,クレジットカード
3185,1035,2024-03-27,completed,代金引換
3186,1035,2024-09-13,completed,コンビニ払い
3187,1035,2024-10-22,completed,クレジットカード
3188,1035,2024-12-09,completed,コンビニ払い
3189,1036,2024-10-11,completed,クレジットカード
3190,1036,2023-06-16,completed,クレジットカード
3191,1036,2024-08-16,completed,コンビニ払い
3192,1036,2023-07-02,completed,電子マネー
3193,1036,2024-04-06,completed,クレジットカード
3194,1036,2023-09-27,completed,クレジットカード
3195,1036,2023-06-26,completed,クレジットカード
3196,1036,2023-11-03,completed,代金引換
3197,1037,2023-10-01,completed,電子マネー
3198,1037,2023-12-04,completed,クレジットカード
3199,1037,2024-11-13,completed,クレジットカード
3200,1037,2024-05-27,cancelled,クレジットカード
3201,1037,2023-05-04,completed,クレジットカード
3202,1037,2023-03-22,completed,コンビニ払い
3203,1037,2023-08-16,completed,クレジットカード
3204,1037,2024-02-12,completed,クレジットカード
3205,1037,2024-05-13,completed,代金引換
3206,1037,2024-07-28,completed,代金引換
3207,1038,2024-02-04,completed,コンビニ払い
3208,1038,2024-06-18,completed,クレジットカード
3209,1039,2024-12-20,completed,電子マネー
3210,1041,2024-04-25,cancelled,クレジットカード
3211,1041,2023-12-18,returned,クレジットカード
3212,1041,2024-03-19,completed,代金引換
3213,1041,2024-10-15,completed,クレジットカード
3214,1041,2023-12-29,completed,クレジットカード
3215,1041,2024-07-01,completed,クレジットカード
3216,1041,2024-12-17,completed,コンビニ払い
3217,1041,2024-08-17,completed,コンビニ払い
3218,1041,2024-02-22,completed,クレジットカード
3219,1041,2024-12-29,completed,電子マネー
3220,1042,2023-11-29,completed,代金引換
3221,1043,2023-11-03,cancelled,コンビニ払い
3222,1043,2024-09-14,completed,クレジットカード
3223,1043,2024-01-27,completed,コンビニ払い
3224,1043,2023-12-21,completed,クレジットカード
3225,1043,2024-09-15,completed,クレジットカード
3226,1043,2024-05-03,completed,クレジットカード
3227,1044,2023-09-05,completed,コンビニ払い
3228,1044,2023-11-02,completed,クレジットカード
3229,1044,2024-05-09,completed,クレジットカード
3230,1045,2024-05-12,completed,クレジットカード
3231,1045,2023-09-22,completed,コンビニ払い
3232,1045,2023-08-14,completed,クレジットカード
3233,1045,2024-04-25,completed,クレジットカード
3234,1045,2023-11-28,completed,電子マネー
3235,1045,2024-03-10,completed,電子マネー
3236,1047,2024-12-17,completed,クレジットカード
3237,1049,2024-11-16,completed,電子マネー
3238,1049,2024-10-04,completed,クレジットカード
3239,1049,2024-08-20,completed,クレジットカード
3240,1049,2024-07-14,completed,コンビニ払い
3241,1049,2024-09-08,completed,代金引換
3242,1049,2024-07-17,completed,クレジットカード
3243,1049,2024-10-04,completed,電子マネー
3244,1052,2024-10-24,returned,電子マネー
3245,1054,2024-09-22,completed,コンビニ払い
3246,1054,2024-04-25,completed,コンビニ払い
3247,1054,2024-05-27,completed,クレジットカード
3248,1054,2023-09-14,completed,電子マネー
3249,1054,2023-09-17,returned,クレジットカード
3250,1054,2023-12-15,completed,コンビニ払い
3251,1054,2024-01-01,completed,コンビニ払い
3252,1054,2024-08-21,completed,クレジットカード
3253,1054,2024-02-23,completed,クレジットカード
3254,1054,2023-08-28,returned,クレジットカード
3255,1054,2024-02-13,completed,クレジットカード
3256,1054,2023-07-16,completed,コンビニ払い
3257,1054,2024-05-09,completed,クレジットカード
3258,1055,2024-09-01,completed,クレジットカード
3259,1055,2023-11-06,completed,電子マネー
3260,1055,2024-09-12,cancelled,コンビニ払い
3261,1055,2024-08-20,completed,クレジットカード
3262,1055,2024-11-05,completed,クレジットカード
3263,1055,2024-09-23,completed,クレジットカード
3264,1055,2023-08-31,completed,クレジットカード
3265,1055,2024-04-20,completed,コンビニ払い
3266,1055,2024-08-04,completed,クレジットカード
3267,1055,2023-11-22,completed,クレジットカード
3268,1055,2024-02-10,completed,クレジットカード
3269,1055,2024-06-23,completed,代金引換
3270,1055,2023-08-08,completed,クレジットカード
3271,1056,2024-06-08,completed,クレジットカード
3272,1056,2024-10-04,cancelled,電子マネー
3273,1056,2024-02-06,completed,クレジットカード
3274,1056,2024-05-08,cancelled,クレジットカード
3275,1056,2024-03-18,completed,コンビニ払い
3276,1057,2023-11-19,completed,クレジットカード
3277,1057,2024-02-17,completed,電子マネー
3278,1060,2024-09-09,completed,クレジットカード
3279,1063,2024-11-10,completed,代金引換
3280,1065,2024-09-24,completed,電子マネー
3281,1065,2024-10-29,completed,クレジットカード
3282,1065,2024-10-02,completed,クレジットカード
3283,1065,2024-07-23,completed,クレジットカード
3284,1065,2024-04-22,completed,コンビニ払い
3285,1066,2024-10-19,returned,クレジットカード
3286,1067,2024-12-28,completed,クレジットカード
3287,1068,2024-01-02,completed,クレジットカード
3288,1068,2024-05-28,cancelled,クレジットカード
3289,1068,2024-01-16,returned,コンビニ払い
3290,1069,2024-06-30,returned,代金引換
3291,1070,2024-08-19,completed,クレジットカード
3292,1071,2024-04-28,cancelled,クレジットカード
3293,1071,2024-10-09,returned,代金引換
3294,1073,2024-06-07,completed,クレジットカード
3295,1074,2024-07-02,completed,代金引換
3296,1074,2023-09-01,completed,クレジットカード
3297,1074,2024-10-27,completed,クレジットカード
3298,1074,2024-11-10,completed,電子マネー
3299,1074,2024-02-14,completed,クレジットカード
3300,1074,2023-10-04,completed,クレジットカード
3301,1075,2024-09-29,completed,クレジットカード
3302,1076,2024-09-26,completed,代金引換
3303,1076,2023-10-20,completed,コンビニ払い
3304,1076,2023-11-21,completed,クレジットカード
3305,1078,2024-12-23,completed,コンビニ払い
3306,1078,2024-12-13,completed,クレジットカード
3307,1079,2024-11-22,completed,クレジットカード
3308,1079,2024-07-07,completed,コンビニ払い
3309,1082,2024-08-14,completed,クレジットカード
3310,1082,2024-01-29,completed,クレジットカード
3311,1082,2023-12-04,completed,クレジットカード
3312,1082,2023-09-18,completed,電子マネー
3313,1082,2024-10-14,completed,クレジットカード
3314,1082,2024-10-29,completed,コンビニ払い
3315,1083,2024-06-12,completed,クレジットカード
3316,1083,2024-05-29,completed,クレジットカード
3317,1083,2024-05-04,returned,クレジットカード
3318,1083,2024-12-22,completed,クレジットカード
3319,1085,2024-12-23,completed,クレジットカード
3320,1085,2024-09-21,completed,電子マネー
3321,1085,2024-10-28,completed,クレジットカード
3322,1085,2024-11-14,completed,コンビニ払い
3323,1086,2023-12-23,completed,クレジットカード
3324,1087,2024-02-21,completed,クレジットカード
3325,1087,2024-01-11,completed,コンビニ払い
3326,1087,2023-11-19,completed,クレジットカード
3327,1088,2024-05-09,completed,電子マネー
3328,1088,2024-05-29,completed,電子マネー
3329,1088,2024-04-16,completed,クレジットカード
3330,1089,2024-12-15,completed,代金引換
3331,1089,2024-12-06,completed,電子マネー
3332,1089,2024-11-29,cancelled,代金引換
3333,1089,2024-03-25,completed,クレジットカード
3334,1089,2024-03-18,completed,クレジットカード
3335,1091,2024-08-07,completed,クレジットカード
3336,1091,2024-06-18,completed,クレジットカード
3337,1092,2024-10-13,completed,クレジットカード
3338,1092,2024-02-11,completed,クレジットカード
3339,1092,2023-11-27,completed,クレジットカード
3340,1093,2024-10-05,completed,代金引換
3341,1093,2024-09-28,completed,代金引換
3342,1093,2024-11-21,completed,クレジットカード
3343,1094,2024-08-29,completed,電子マネー
3344,1095,2024-09-23,completed,電子マネー
3345,1095,2023-12-21,cancelled,代金引換
3346,1095,2024-04-12,completed,コンビニ払い
3347,1095,2024-04-27,completed,代金引換
3348,1095,2024-06-09,completed,代金引換
3349,1095,2024-11-10,completed,クレジットカード
3350,1095,2024-03-15,completed,代金引換
3351,1095,2024-05-15,completed,クレジットカード
3352,1095,2024-02-13,completed,コンビニ払い
3353,1095,2024-02-28,returned,クレジットカード
3354,1095,2024-12-23,completed,代金引換
3355,1096,2024-10-15,cancelled,クレジットカード
3356,1096,2024-10-12,cancelled,コンビニ払い
3357,1096,2024-03-18,completed,クレジットカード
3358,1096,2024-06-10,completed,クレジットカード
3359,1096,2024-10-07,completed,コンビニ払い
3360,1096,2024-02-13,completed,代金引換
3361,1098,2024-10-21,completed,クレジットカード
3362,1098,2023-11-27,completed,電子マネー
3363,1099,2023-12-16,completed,電子マネー
3364,1099,2024-09-03,completed,クレジットカード
3365,1099,2024-06-26,completed,クレジットカード
3366,1099,2024-08-18,completed,クレジットカード
3367,1099,2024-09-05,completed,クレジットカード
3368,1099,2024-06-28,completed,コンビニ払い
3369,1099,2024-12-08,completed,クレジットカード
3370,1099,2024-12-04,completed,クレジットカード
3371,1099,2023-10-19,completed,クレジットカード
3372,1100,2024-09-09,completed,クレジットカード
3373,1100,2024-08-21,completed,電子マネー
3374,1100,2024-11-19,completed,クレジットカード
3375,1100,2024-07-05,completed,代金引換
3376,1100,2024-12-20,completed,クレジットカード
3377,1100,2024-09-24,completed,代金引換
3378,1100,2024-10-03,completed,クレジットカード
3379,1100,2024-10-15,completed,クレジットカード
3380,1100,2024-04-19,completed,コンビニ払い
3381,1100,2024-09-23,completed,電子マネー
3382,1101,2024-10-06,cancelled,クレジットカード
3383,1101,2024-06-02,completed,クレジットカード
3384,1102,2024-06-02,completed,クレジットカード
3385,1102,2024-09-25,completed,クレジットカード
3386,1102,2024-01-04,completed,クレジットカード
3387,1102,2024-05-27,completed,クレジットカード
3388,1102,2024-12-16,completed,代金引換
3389,1105,2024-03-24,completed,コンビニ払い
3390,1107,2023-12-11,completed,クレジットカード
3391,1107,2024-12-12,completed,代金引換
3392,1108,2024-08-19,completed,クレジットカード
3393,1109,2024-10-07,completed,クレジットカード
3394,1109,2024-09-02,completed,代金引換
3395,1111,2024-12-03,completed,クレジットカード
3396,1112,2024-05-06,completed,クレジットカード
3397,1112,2024-02-02,completed,クレジットカード
3398,1112,2024-06-19,completed,クレジットカード
3399,1112,2024-08-17,completed,クレジットカード
3400,1112,2023-10-05,completed,クレジットカード
3401,1113,2024-10-18,completed,クレジットカード
3402,1113,2024-11-19,completed,クレジットカード
3403,1113,2024-10-22,completed,クレジットカード
3404,1113,2024-12-13,completed,クレジットカード
3405,1116,2023-09-12,completed,クレジットカード
3406,1118,2024-08-05,completed,クレジットカード
3407,1118,2024-05-13,completed,電子マネー
3408,1118,2024-07-31,completed,クレジットカード
3409,1118,2024-07-11,cancelled,クレジットカード
3410,1119,2024-10-22,completed,クレジットカード
3411,1120,2024-11-06,completed,クレジットカード
3412,1120,2024-05-31,completed,クレジットカード
3413,1122,2024-12-15,completed,クレジットカード
3414,1124,2024-09-24,completed,コンビニ払い
3415,1124,2024-12-18,completed,電子マネー
3416,1124,2024-12-26,completed,コンビニ払い
3417,1124,2023-10-16,completed,コンビニ払い
3418,1124,2024-09-30,completed,電子マネー
3419,1124,2024-12-01,completed,コンビニ払い
3420,1124,2024-06-04,completed,クレジットカード
3421,1124,2024-02-11,completed,クレジットカード
3422,1125,2024-10-30,completed,代金引換
3423,1125,2024-02-07,completed,クレジットカード
3424,1125,2024-09-20,completed,クレジットカード
3425,1125,2024-07-07,completed,クレジットカード
3426,1125,2024-08-02,completed,クレジットカード
3427,1125,2024-01-04,completed,クレジットカード
3428,1125,2024-01-19,completed,クレジットカード
3429,1125,2024-12-11,completed,クレジットカード
3430,1125,2024-09-07,completed,コンビニ払い
3431,1125,2024-11-10,completed,代金引換
3432,1127,2024-09-18,completed,クレジットカード
3433,1127,2024-10-20,completed,コンビニ払い
3434,1127,2024-09-29,cancelled,代金引換
3435,1127,2024-08-09,completed,クレジットカード
3436,1127,2024-07-25,completed,クレジットカード
3437,1128,2024-11-10,completed,クレジットカード
3438,1128,2024-05-15,completed,クレジットカード
3439,1128,2024-12-07,completed,コンビニ払い
3440,1129,2024-12-08,completed,クレジットカード
3441,1132,2024-03-04,completed,コンビニ払い
3442,1132,2024-09-27,completed,クレジットカード
3443,1132,2023-12-19,completed,代金引換
3444,1132,2024-01-23,completed,クレジットカード
3445,1132,2024-07-20,completed,代金引換
3446,1132,2024-05-10,completed,クレジットカード
3447,1134,2024-09-03,completed,コンビニ払い
3448,1136,2024-09-06,completed,コンビニ払い
3449,1136,2024-03-06,returned,クレジットカード
3450,1136,2024-08-31,completed,クレジットカード
3451,1136,2023-10-03,completed,クレジットカード
3452,1138,2024-06-16,completed,代金引換
3453,1139,2024-11-27,completed,クレジットカード
3454,1139,2024-04-03,completed,クレジットカード
3455,1140,2024-07-02,completed,クレジットカード
3456,1141,2024-05-21,completed,電子マネー
3457,1141,2024-07-31,completed,電子マネー
3458,1141,2024-07-16,completed,電子マネー
3459,1142,2023-08-16,completed,コンビニ払い
3460,1142,2024-08-12,completed,電子マネー
3461,1142,2024-10-16,completed,代金引換
3462,1142,2024-12-08,completed,クレジットカード
3463,1142,2024-05-28,completed,代金引換
3464,1142,2024-04-19,cancelled,コンビニ払い
3465,1142,2024-01-12,completed,クレジットカード
3466,1142,2023-10-09,completed,クレジットカード
3467,1142,2024-10-16,completed,クレジットカード
3468,1142,2024-05-29,completed,クレジットカード
3469,1142,2023-08-07,completed,電子マネー
3470,1142,2023-12-03,completed,代金引換
3471,1142,2023-06-11,completed,クレジットカード
3472,1142,2023-07-10,completed,クレジットカード
3473,1142,2024-08-20,completed,クレジットカード
3474,1143,2023-12-02,completed,クレジットカード
3475,1143,2024-02-25,completed,コンビニ払い
3476,1143,2024-02-27,completed,クレジットカード
3477,1143,2024-07-10,cancelled,クレジットカード
3478,1143,2024-06-17,completed,クレジットカード
3479,1143,2024-08-05,completed,電子マネー
3480,1143,2023-08-05,completed,電子マネー
3481,1143,2024-12-16,completed,クレジットカード
3482,1143,2023-09-13,completed,クレジットカード
3483,1143,2023-09-12,completed,クレジットカード
3484,1143,2024-11-26,completed,クレジットカード
3485,1143,2024-01-25,completed,コンビニ払い
3486,1143,2024-02-07,completed,電子マネー
3487,1143,2024-08-31,completed,電子マネー
3488,1144,2024-04-07,completed,クレジットカード
3489,1144,2024-10-13,cancelled,クレジットカード
3490,1144,2024-03-28,cancelled,クレジットカード
3491,1144,2024-04-02,completed,クレジットカード
3492,1144,2023-12-21,completed,代金引換
3493,1144,2024-08-11,completed,代金引換
3494,1144,2024-08-25,completed,クレジットカード
3495,1145,2023-10-29,completed,クレジットカード
3496,1147,2024-11-10,completed,クレジットカード
3497,1148,2024-07-15,completed,コンビニ払い
3498,1148,2024-09-04,completed,代金引換
3499,1148,2024-05-10,cancelled,クレジットカード
3500,1148,2024-07-07,completed,クレジットカード
3501,1148,2024-12-19,completed,クレジットカード
3502,1148,2024-05-31,completed,電子マネー
3503,1148,2024-08-31,cancelled,代金引換
3504,1148,2024-12-24,completed,代金引換
3505,1148,2024-07-01,completed,コンビニ払い
3506,1148,2024-11-01,completed,クレジットカード
3507,1148,2024-07-18,completed,クレジットカード
3508,1149,2024-09-14,completed,クレジットカード
3509,1150,2024-08-18,completed,クレジットカード
3510,1150,2024-04-17,completed,クレジットカード
3511,1150,2024-06-13,completed,クレジットカード
3512,1151,2024-06-16,completed,クレジットカード
3513,1151,2024-03-20,completed,クレジットカード
3514,1151,2024-12-31,completed,コンビニ払い
3515,1151,2024-04-03,completed,クレジットカード
3516,1151,2024-05-01,completed,電子マネー
3517,1151,2024-04-23,completed,クレジットカード
3518,1151,2024-08-10,completed,クレジットカード
3519,1152,2024-10-10,completed,クレジットカード
3520,1152,2024-08-04,completed,クレジットカード
3521,1152,2024-08-26,completed,クレジットカード
3522,1152,2024-11-11,completed,コンビニ払い
3523,1152,2024-03-03,completed,コンビニ払い
3524,1153,2024-04-03,completed,コンビニ払い
3525,1153,2024-10-16,completed,クレジットカード
3526,1153,2024-02-14,completed,代金引換
3527,1153,2024-10-19,completed,クレジットカード
3528,1153,2024-08-15,completed,電子マネー
3529,1153,2024-01-27,completed,代金引換
3530,1153,2024-08-19,completed,クレジットカード
3531,1153,2024-11-15,completed,代金引換
3532,1153,2024-09-16,completed,クレジットカード
3533,1153,2024-12-11,completed,代金引換
3534,1153,2024-01-14,completed,クレジットカード
3535,1155,2024-11-26,completed,電子マネー
3536,1155,2024-07-01,completed,コンビニ払い
3537,1156,2024-11-25,completed,クレジットカード
3538,1156,2024-08-07,completed,代金引換
3539,1156,2024-11-01,completed,代金引換
3540,1156,2024-06-15,completed,クレジットカード
3541,1156,2024-04-21,completed,クレジットカード
3542,1156,2024-11-23,completed,代金引換
3543,1156,2024-12-12,completed,コンビニ払い
3544,1156,2024-05-21,completed,コンビニ払い
3545,1156,2024-08-30,completed,クレジットカード
3546,1156,2024-06-04,completed,クレジットカード
3547,1156,2024-03-11,completed,コンビニ払い
3548,1157,2024-04-14,completed,クレジットカード
3549,1157,2024-02-16,completed,クレジットカード
3550,1157,2024-09-09,completed,クレジットカード
3551,1157,2024-11-20,completed,コンビニ払い
3552,1157,2024-05-12,completed,電子マネー
3553,1157,2024-02-22,completed,クレジットカード
3554,1157,2024-09-07,cancelled,コンビニ払い
3555,1157,2024-10-05,completed,クレジットカード
3556,1158,2024-08-09,completed,クレジットカード
3557,1158,2024-07-03,cancelled,クレジットカード
3558,1158,2024-12-10,returned,代金引換
3559,1160,2024-12-30,completed,代金引換
3560,1160,2024-11-16,completed,クレジットカード
3561,1160,2024-10-11,completed,クレジットカード
3562,1160,2024-12-25,completed,コンビニ払い
3563,1161,2024-08-03,completed,クレジットカード
3564,1161,2024-11-28,completed,クレジットカード
3565,1161,2024-12-16,completed,クレジットカード
3566,1162,2024-11-08,completed,コンビニ払い
3567,1162,2024-12-28,completed,クレジットカード
3568,1163,2024-11-18,completed,クレジットカード
3569,1163,2024-06-10,completed,コンビニ払い
3570,1164,2024-07-29,completed,クレジットカード
3571,1164,2024-06-04,completed,クレジットカード
3572,1166,2024-04-29,cancelled,クレジットカード
3573,1166,2024-08-17,completed,クレジットカード
3574,1166,2024-09-28,completed,コンビニ払い
3575,1167,2023-10-19,completed,クレジットカード
3576,1167,2023-12-04,completed,クレジットカード
3577,1167,2024-09-20,completed,クレジットカード
3578,1170,2023-03-07,completed,クレジットカード
3579,1170,2023-08-18,completed,クレジットカード
3580,1170,2023-05-22,completed,クレジットカード
3581,1170,2023-06-20,completed,クレジットカード
3582,1171,2024-09-24,completed,クレジットカード
3583,1174,2024-10-13,completed,クレジットカード
3584,1175,2024-04-20,completed,電子マネー
3585,1175,2024-08-25,completed,代金引換
3586,1175,2024-09-12,completed,クレジットカード
3587,1175,2024-04-19,completed,コンビニ払い
3588,1175,2024-11-17,completed,代金引換
3589,1175,2024-12-09,completed,クレジットカード
3590,1175,2024-12-15,completed,クレジットカード
3591,1176,2024-04-11,completed,クレジットカード
3592,1176,2024-11-25,completed,クレジットカード
3593,1176,2023-12-25,completed,クレジットカード
3594,1177,2023-10-04,completed,クレジットカード
3595,1177,2024-02-18,completed,クレジットカード
3596,1177,2024-09-02,completed,電子マネー
3597,1177,2024-05-16,completed,コンビニ払い
3598,1177,2023-08-14,completed,クレジットカード
3599,1178,2024-04-28,cancelled,コンビニ払い
3600,1178,2024-04-23,completed,クレジットカード
3601,1179,2024-10-15,completed,電子マネー
3602,1179,2024-10-22,completed,クレジットカード
3603,1179,2024-09-09,completed,コンビニ払い
3604,1179,2024-12-06,completed,電子マネー
3605,1179,2024-10-22,completed,クレジットカード
3606,1179,2024-09-17,completed,コンビニ払い
3607,1179,2024-08-29,completed,クレジットカード
3608,1180,2024-12-12,completed,コンビニ払い
3609,1180,2024-06-23,completed,クレジットカード
3610,1181,2024-12-27,completed,クレジットカード
3611,1182,2024-07-06,completed,クレジットカード
3612,1182,2023-07-15,cancelled,クレジットカード
3613,1183,2024-12-27,completed,クレジットカード
3614,1185,2024-04-13,completed,クレジットカード
3615,1185,2024-04-18,completed,電子マネー
3616,1185,2024-05-12,completed,コンビニ払い
3617,1185,2024-08-16,completed,クレジットカード
3618,1189,2024-08-30,completed,代金引換
3619,1189,2024-08-12,completed,コンビニ払い
3620,1189,2024-12-22,completed,クレジットカード
3621,1189,2024-08-19,completed,コンビニ払い
3622,1191,2023-10-25,completed,クレジットカード
3623,1192,2024-06-02,completed,クレジットカード
3624,1192,2024-03-04,completed,代金引換
3625,1193,2024-05-30,completed,電子マネー
