order_item_id,order_id,product_id,quantity,unit_price
8475,3384,5,2,2300
8476,3385,30,1,1000
8477,3385,23,2,19300
8478,3385,46,1,2500
8479,3385,28,3,1900
8480,3386,75,3,6000
8481,3386,50,3,11300
8482,3386,63,2,3600
8483,3387,76,1,5400
8484,3388,33,3,2700
8485,3388,79,1,7000
8486,3388,60,3,2000
8487,3389,80,2,4800
8488,3389,45,1,8700
8489,3390,5,3,2300
8490,3390,63,3,3600
8491,3390,78,3,6500
8492,3391,74,2,7500
8493,3391,57,3,800
8494,3391,1,1,2200
8495,3391,49,2,2500
8496,3392,1,1,2200
8497,3393,51,3,6800
8498,3394,46,1,2500
8499,3394,26,2,18600
8500,3394,59,3,2200
8501,3394,77,3,4000
8502,3395,64,2,3100
8503,3396,64,2,3100
8504,3396,15,3,1800
8505,3396,29,2,900
8506,3397,11,3,1400
8507,3397,41,2,1900
8508,3397,52,2,7500
8509,3397,42,2,8000
8510,3398,67,3,3000
8511,3398,36,3,1400
8512,3398,78,3,6500
8513,3399,22,3,13900
8514,3400,18,3,2300
8515,3400,15,1,1800
8516,3401,31,2,2500
8517,3401,45,1,8700
8518,3401,78,1,6500
8519,3402,39,3,2200
8520,3402,58,3,3300
8521,3402,7,2,2700
8522,3403,28,2,1900
8523,3403,67,3,3000
8524,3403,20,2,19800
8525,3403,33,3,2700
8526,3404,41,2,1900
8527,3405,78,1,6500
8528,3405,75,1,6000
8529,3405,13,1,11900
8530,3405,25,1,14000
8531,3406,14,1,7300
8532,3406,71,1,4000
8533,3407,72,3,6900
8534,3407,45,1,8700
8535,3408,38,1,300
8536,3408,11,1,1400
8537,3409,41,3,1900
8538,3409,24,2,1800
8539,3410,5,3,2300
8540,3410,27,2,400
8541,3410,79,1,7000
8542,3410,33,1,2700
8543,3411,55,2,1200
8544,3411,35,3,1400
8545,3411,24,1,1800
8546,3411,46,1,2500
8547,3412,47,3,1800
8548,3413,9,3,4600
8549,3414,53,1,3500
8550,3414,27,3,400
8551,3414,1,3,2200
8552,3415,26,2,18600
8553,3415,73,1,5300
8554,3415,51,2,6800
8555,3415,42,2,8000
8556,3416,41,3,1900
8557,3416,79,3,7000
8558,3416,67,1,3000
8559,3416,64,3,3100
8560,3417,54,1,1100
8561,3417,44,3,6700
8562,3417,43,3,1600
8563,3417,78,1,6500
8564,3418,29,1,900
8565,3418,76,3,5400
8566,3418,45,2,8700
8567,3418,37,1,1300
8568,3419,15,1,1800
8569,3419,42,2,8000
8570,3419,43,3,1600
8571,3419,9,1,4600
8572,3420,67,3,3000
8573,3420,43,2,1600
8574,3421,57,3,800
8575,3421,31,3,2500
8576,3421,55,3,1200
8577,3421,22,1,13900
8578,3422,14,2,7300
8579,3422,44,1,6700
8580,3423,59,1,2200
8581,3423,62,3,2700
8582,3424,60,3,2000
8583,3424,77,3,4000
8584,3424,48,3,5500
8585,3425,36,3,1400
8586,3425,34,2,2500
8587,3425,40,2,1400
8588,3426,70,1,6900
8589,3426,54,1,1100
8590,3427,48,1,5500
8591,3427,79,1,7000
8592,3427,9,3,4600
8593,3427,67,1,3000
8594,3428,12,1,2900
8595,3429,40,2,1400
8596,3429,19,1,4100
8597,3430,66,2,1400
8598,3430,73,2,5300
8599,3430,32,2,800
8600,3431,77,2,4000
8601,3431,8,1,1700
8602,3432,42,3,8000
8603,3433,2,2,1200
8604,3433,50,2,11300
8605,3433,6,1,5000
8606,3433,1,3,2200
8607,3434,29,3,900
8608,3434,74,1,7500
8609,3434,72,3,6900
8610,3434,27,1,400
8611,3435,13,1,11900
8612,3436,19,2,4100
8613,3437,46,2,2500
8614,3437,7,1,2700
8615,3437,17,3,12600
8616,3438,64,2,3100
8617,3439,23,2,19300
8618,3439,72,2,6900
8619,3439,10,3,4200
8620,3440,46,1,2500
8621,3440,42,1,8000
8622,3440,43,1,1600
8623,3440,20,3,19800
8624,3441,74,3,7500
8625,3441,14,1,7300
8626,3442,13,2,11900
8627,3442,36,2,1400
8628,3442,68,3,6400
8629,3443,77,2,4000
8630,3443,56,1,3900
8631,3443,4,3,2100
8632,3444,70,3,6900
8633,3445,47,2,1800
8634,3445,41,3,1900
8635,3446,1,2,2200
8636,3447,24,3,1800
8637,3447,25,1,14000
8638,3447,23,3,19300
8639,3447,64,3,3100
8640,3448,17,2,12600
8641,3449,31,1,2500
8642,3449,22,1,13900
8643,3450,5,1,2300
8644,3451,33,2,2700
8645,3452,8,1,1700
8646,3452,10,3,4200
8647,3452,46,3,2500
8648,3453,27,2,400
8649,3453,59,3,2200
8650,3454,52,1,7500
8651,3455,29,1,900
8652,3455,42,2,8000
8653,3456,48,2,5500
8654,3456,58,1,3300
8655,3456,80,1,4800
8656,3457,78,3,6500
8657,3457,43,1,1600
8658,3457,34,3,2500
8659,3457,10,1,4200
8660,3458,15,2,1800
8661,3459,34,2,2500
8662,3459,72,1,6900
8663,3459,36,1,1400
8664,3459,43,2,1600
8665,3460,52,2,7500
8666,3460,1,3,2200
8667,3460,62,3,2700
8668,3461,10,1,4200
8669,3462,58,3,3300
8670,3462,74,2,7500
8671,3462,67,1,3000
8672,3463,28,1,1900
8673,3463,73,2,5300
8674,3463,77,2,4000
8675,3464,77,2,4000
8676,3464,15,3,1800
8677,3464,10,3,4200
8678,3465,24,2,1800
8679,3465,26,2,18600
8680,3465,47,2,1800
8681,3465,37,1,1300
8682,3466,61,3,900
8683,3466,18,1,2300
8684,3466,17,3,12600
8685,3466,1,2,2200
8686,3467,39,1,2200
8687,3467,21,1,2100
8688,3467,30,2,1000
8689,3467,29,1,900
8690,3468,43,2,1600
8691,3469,10,2,4200
8692,3470,80,3,4800
8693,3470,47,1,1800
8694,3470,3,3,2600
8695,3470,24,1,1800
8696,3471,80,2,4800
8697,3472,21,2,2100
8698,3472,9,1,4600
8699,3473,52,3,7500
8700,3473,40,3,1400
8701,3473,11,3,1400
8702,3474,44,1,6700
8703,3475,62,1,2700
8704,3476,54,1,1100
8705,3476,21,1,2100
8706,3477,26,2,18600
8707,3478,21,3,2100
8708,3478,48,1,5500
8709,3478,14,1,7300
8710,3479,40,3,1400
8711,3480,27,1,400
8712,3480,10,3,4200
8713,3480,26,1,18600
8714,3481,5,1,2300
8715,3481,80,2,4800
8716,3481,19,2,4100
8717,3482,42,3,8000
8718,3483,11,3,1400
8719,3483,17,3,12600
8720,3484,74,1,7500
8721,3484,19,3,4100
8722,3485,36,2,1400
8723,3486,12,1,2900
8724,3486,13,2,11900
8725,3486,33,1,2700
8726,3487,3,2,2600
8727,3487,71,1,4000
8728,3488,15,3,1800
8729,3488,26,3,18600
8730,3488,53,1,3500
8731,3489,70,3,6900
8732,3489,33,3,2700
8733,3490,45,1,8700
8734,3490,67,1,3000
8735,3490,16,2,3600
8736,3491,5,2,2300
8737,3492,63,3,3600
8738,3492,52,1,7500
8739,3492,55,3,1200
8740,3493,11,2,1400
8741,3493,5,2,2300
8742,3494,27,3,400
8743,3494,65,2,3400
8744,3494,61,3,900
8745,3495,2,2,1200
8746,3495,55,1,1200
8747,3495,23,3,19300
8748,3495,52,2,7500
8749,3496,56,2,3900
8750,3496,68,3,6400
8751,3496,58,2,3300
8752,3497,38,1,300
8753,3498,41,2,1900
8754,3498,14,3,7300
8755,3498,55,2,1200
8756,3499,24,1,1800
8757,3499,52,2,7500
8758,3499,9,2,4600
8759,3499,72,1,6900
8760,3500,16,1,3600
8761,3501,10,3,4200
8762,3501,22,1,13900
8763,3502,70,2,6900
8764,3502,36,1,1400
8765,3502,32,2,800
8766,3502,27,2,400
8767,3503,45,3,8700
8768,3503,27,3,400
8769,3503,47,1,1800
8770,3503,42,2,8000
8771,3504,18,3,2300
8772,3504,68,2,6400
8773,3504,1,2,2200
8774,3504,19,3,4100
8775,3505,79,3,7000
8776,3505,70,3,6900
8777,3505,55,3,1200
8778,3505,66,1,1400
8779,3506,5,2,2300
8780,3506,10,2,4200
8781,3506,73,3,5300
8782,3507,42,3,8000
8783,3507,64,1,3100
8784,3508,63,3,3600
8785,3508,45,1,8700
8786,3508,22,3,13900
8787,3509,34,2,2500
8788,3510,35,2,1400
8789,3510,40,1,1400
8790,3510,4,1,2100
8791,3510,29,1,900
8792,3511,32,1,800
8793,3511,13,3,11900
8794,3511,76,3,5400
8795,3511,2,1,1200
8796,3512,58,2,3300
8797,3513,3,2,2600
8798,3513,25,1,14000
8799,3513,42,2,8000
8800,3513,35,3,1400
8801,3514,25,1,14000
8802,3514,17,1,12600
8803,3514,60,2,2000
8804,3514,19,1,4100
8805,3515,43,1,1600
8806,3515,41,3,1900
8807,3515,48,3,5500
8808,3516,78,3,6500
8809,3516,38,1,300
8810,3516,57,3,800
8811,3516,43,1,1600
8812,3517,19,1,4100
8813,3517,71,3,4000
8814,3517,59,2,2200
8815,3518,19,1,4100
8816,3518,66,3,1400
8817,3519,72,2,6900
8818,3519,36,3,1400
8819,3519,41,1,1900
8820,3519,47,2,1800
8821,3520,10,1,4200
8822,3520,49,3,2500
8823,3521,43,2,1600
8824,3521,69,1,2800
8825,3521,22,1,13900
8826,3521,74,2,7500
8827,3522,9,1,4600
8828,3522,53,3,3500
8829,3522,11,1,1400
8830,3523,47,1,1800
8831,3523,54,1,1100
8832,3523,60,2,2000
8833,3524,69,2,2800
8834,3524,57,2,800
8835,3524,61,1,900
8836,3524,22,1,13900
8837,3525,6,3,5000
8838,3525,56,1,3900
8839,3525,80,3,4800
8840,3526,44,3,6700
8841,3526,70,1,6900
8842,3527,37,2,1300
8843,3527,48,3,5500
8844,3527,73,1,5300
8845,3527,3,1,2600
8846,3528,45,3,8700
8847,3528,14,2,7300
8848,3528,38,1,300
8849,3528,80,1,4800
8850,3529,14,3,7300
8851,3529,15,2,1800
8852,3530,41,1,1900
8853,3530,36,2,1400
8854,3530,56,3,3900
8855,3530,51,3,6800
8856,3531,78,3,6500
8857,3531,69,1,2800
8858,3532,80,3,4800
8859,3532,63,2,3600
8860,3532,5,3,2300
8861,3532,28,3,1900
8862,3533,31,2,2500
8863,3534,77,1,4000
8864,3535,43,3,1600
8865,3535,65,3,3400
8866,3536,78,1,6500
8867,3536,14,1,7300
8868,3536,41,3,1900
8869,3536,66,2,1400
8870,3537,50,1,11300
8871,3538,25,2,14000
8872,3538,73,1,5300
8873,3538,41,2,1900
8874,3539,24,2,1800
8875,3540,26,2,18600
8876,3540,2,3,1200
8877,3540,6,3,5000
8878,3541,71,1,4000
8879,3541,10,3,4200
8880,3541,1,3,2200
8881,3541,2,3,1200
8882,3542,71,2,4000
8883,3542,16,1,3600
8884,3542,17,1,12600
8885,3543,34,1,2500
8886,3543,11,2,1400
8887,3543,73,2,5300
8888,3544,52,3,7500
8889,3544,37,3,1300
8890,3544,4,1,2100
8891,3544,72,3,6900
8892,3545,59,2,2200
8893,3545,68,2,6400
8894,3545,76,2,5400
8895,3545,11,3,1400
8896,3546,62,2,2700
8897,3546,77,1,4000
8898,3547,14,2,7300
8899,3547,48,2,5500
8900,3547,49,3,2500
8901,3548,8,3,1700
8902,3548,56,2,3900
8903,3548,47,2,1800
8904,3549,48,3,5500
8905,3549,47,2,1800
8906,3549,74,3,7500
8907,3550,35,2,1400
8908,3551,25,3,14000
8909,3551,69,2,2800
8910,3551,3,3,2600
8911,3552,32,2,800
8912,3552,58,1,3300
8913,3553,79,3,7000
8914,3553,59,3,2200
8915,3553,45,2,8700
8916,3554,79,2,7000
8917,3555,66,3,1400
8918,3556,44,1,6700
8919,3556,28,3,1900
8920,3556,59,1,2200
8921,3556,62,3,2700
8922,3557,21,3,2100
8923,3557,4,1,2100
8924,3558,20,1,19800
8925,3558,48,3,5500
8926,3558,33,3,2700
8927,3558,24,3,1800
8928,3559,18,2,2300
8929,3559,32,1,800
8930,3559,68,1,6400
8931,3560,52,2,7500
8932,3560,73,1,5300
8933,3560,64,2,3100
8934,3561,42,2,8000
8935,3561,26,3,18600
8936,3561,54,1,1100
8937,3561,61,3,900
8938,3562,39,3,2200
8939,3563,21,1,2100
8940,3563,51,3,6800
8941,3563,33,1,2700
8942,3564,24,2,1800
8943,3564,13,3,11900
8944,3564,6,3,5000
8945,3564,73,2,5300
8946,3565,33,1,2700
8947,3566,8,1,1700
8948,3567,54,2,1100
8949,3567,2,2,1200
8950,3567,69,1,2800
8951,3568,47,2,1800
8952,3568,34,3,2500
8953,3569,49,3,2500
8954,3569,38,1,300
8955,3570,43,2,1600
8956,3571,68,1,6400
8957,3571,80,3,4800
8958,3571,7,2,2700
8959,3572,28,2,1900
8960,3573,1,2,2200
8961,3573,58,3,3300
8962,3573,65,1,3400
8963,3574,35,3,1400
8964,3575,27,1,400
8965,3575,33,1,2700
8966,3575,40,2,1400
8967,3576,62,3,2700
8968,3576,45,1,8700
8969,3576,80,3,4800
8970,3576,46,1,2500
8971,3577,22,3,13900
8972,3577,28,2,1900
8973,3577,66,1,1400
8974,3577,48,1,5500
8975,3578,3,3,2600
8976,3578,47,3,1800
8977,3578,42,1,8000
8978,3578,59,2,2200
8979,3579,47,2,1800
8980,3579,57,2,800
8981,3580,5,2,2300
8982,3580,30,3,1000
8983,3580,80,2,4800
8984,3581,75,1,6000
8985,3582,23,2,19300
8986,3582,59,2,2200
8987,3582,7,2,2700
8988,3582,74,3,7500
8989,3583,9,1,4600
8990,3583,7,3,2700
8991,3583,5,3,2300
8992,3583,62,2,2700
8993,3584,62,2,2700
8994,3584,5,1,2300
8995,3584,76,2,5400
8996,3585,58,3,3300
8997,3585,7,2,2700
8998,3585,20,2,19800
8999,3586,55,3,1200
9000,3586,64,3,3100
9001,3587,56,1,3900
9002,3587,24,1,1800
9003,3587,72,2,6900
9004,3587,13,2,11900
9005,3588,14,1,7300
9006,3589,27,3,400
9007,3589,74,2,7500
9008,3590,9,1,4600
9009,3590,44,3,6700
9010,3591,75,1,6000
9011,3592,8,3,1700
9012,3593,15,2,1800
9013,3593,30,2,1000
9014,3594,75,3,6000
9015,3594,21,2,2100
9016,3594,61,2,900
9017,3595,55,3,1200
9018,3596,22,1,13900
9019,3596,66,3,1400
9020,3596,2,3,1200
9021,3597,27,3,400
9022,3597,17,1,12600
9023,3597,47,1,1800
9024,3598,56,1,3900
9025,3598,18,1,2300
9026,3598,25,2,14000
9027,3599,57,1,800
9028,3600,10,2,4200
9029,3600,29,2,900
9030,3601,78,3,6500
9031,3601,55,2,1200
9032,3602,49,3,2500
9033,3602,14,3,7300
9034,3602,77,1,4000
9035,3603,76,3,5400
9036,3603,25,1,14000
9037,3603,55,1,1200
9038,3603,58,2,3300
9039,3604,51,3,6800
9040,3604,38,1,300
9041,3604,21,1,2100
9042,3604,56,1,3900
9043,3605,23,3,19300
9044,3605,37,2,1300
9045,3605,42,1,8000
9046,3605,72,2,6900
9047,3606,15,1,1800
9048,3606,26,1,18600
9049,3606,73,1,5300
9050,3606,13,3,11900
9051,3607,13,2,11900
9052,3607,58,1,3300
9053,3607,11,2,1400
9054,3608,78,1,6500
9055,3608,80,3,4800
9056,3609,29,3,900
9057,3609,5,3,2300
9058,3610,32,2,800
9059,3610,5,3,2300
9060,3610,59,3,2200
9061,3611,78,3,6500
9062,3611,58,1,3300
9063,3611,20,3,19800
9064,3611,69,3,2800
9065,3612,48,3,5500
9066,3612,73,1,5300
9067,3612,54,3,1100
9068,3612,32,2,800
9069,3613,61,2,900
9070,3613,10,3,4200
9071,3613,77,1,4000
9072,3614,80,2,4800
9073,3614,64,1,3100
9074,3614,41,2,1900
9075,3615,69,2,2800
9076,3615,22,2,13900
9077,3616,38,1,300
9078,3616,24,3,1800
9079,3616,37,2,1300
9080,3616,56,3,3900
9081,3617,52,2,7500
9082,3617,53,3,3500
9083,3617,65,3,3400
9084,3617,47,2,1800
9085,3618,78,1,6500
9086,3618,70,2,6900
9087,3619,61,2,900
9088,3619,73,1,5300
9089,3619,20,1,19800
9090,3620,78,1,6500
9091,3620,54,2,1100
9092,3621,26,3,18600
9093,3621,67,2,3000
9094,3622,54,3,1100
9095,3622,21,1,2100
9096,3622,53,3,3500
9097,3622,16,2,3600
9098,3623,29,2,900
9099,3624,16,2,3600
9100,3624,12,2,2900
9101,3624,80,2,4800
9102,3625,34,1,2500
9103,3626,71,1,4000
9104,3627,33,3,2700
9105,3627,49,2,2500
9106,3628,8,3,1700
9107,3628,40,3,1400
9108,3628,22,2,13900
9109,3629,49,2,2500
9110,3629,42,1,8000
9111,3629,53,1,3500
9112,3629,60,1,2000
9113,3630,59,1,2200
9114,3630,63,1,3600
9115,3630,61,3,900
9116,3631,55,1,1200
9117,3631,72,3,6900
9118,3631,9,1,4600
9119,3632,31,1,2500
9120,3632,41,2,1900
9121,3632,74,2,7500
9122,3632,76,1,5400
9123,3633,1,3,2200
9124,3633,8,3,1700
9125,3634,61,3,900
9126,3634,7,3,2700
9127,3634,28,2,1900
9128,3634,46,1,2500
9129,3635,11,2,1400
9130,3636,62,2,2700
9131,3636,17,3,12600
9132,3636,74,2,7500
9133,3637,4,1,2100
9134,3637,53,3,3500
9135,3637,61,3,900
9136,3638,62,3,2700
9137,3638,35,3,1400
9138,3639,54,1,1100
9139,3639,24,2,1800
9140,3640,63,3,3600
9141,3640,21,1,2100
9142,3641,79,3,7000
9143,3642,3,3,2600
9144,3643,2,1,1200
9145,3644,8,1,1700
9146,3644,11,3,1400
9147,3644,56,2,3900
9148,3645,59,1,2200
9149,3645,66,2,1400
9150,3645,22,1,13900
9151,3646,1,2,2200
9152,3646,41,1,1900
9153,3646,58,1,3300
9154,3646,53,1,3500
9155,3647,42,1,8000
9156,3648,75,1,6000
9157,3648,64,3,3100
9158,3649,74,2,7500
9159,3649,33,3,2700
9160,3649,8,1,1700
9161,3650,70,1,6900
9162,3650,4,1,2100
9163,3650,45,1,8700
9164,3650,13,1,11900
9165,3651,8,1,1700
9166,3651,33,3,2700
9167,3652,63,3,3600
9168,3652,66,1,1400
9169,3653,16,2,3600
9170,3653,47,2,1800
9171,3653,54,1,1100
9172,3653,36,3,1400
9173,3654,78,3,6500
9174,3655,63,3,3600
9175,3655,3,1,2600
9176,3655,39,1,2200
9177,3656,52,3,7500
9178,3656,42,2,8000
9179,3657,24,3,1800
9180,3657,73,2,5300
9181,3658,34,3,2500
9182,3658,15,3,1800
9183,3659,62,2,2700
9184,3659,48,2,5500
9185,3660,37,2,1300
9186,3660,17,2,12600
9187,3660,55,1,1200
9188,3660,1,2,2200
9189,3661,49,2,2500
9190,3662,54,3,1100
9191,3662,48,1,5500
9192,3662,31,3,2500
9193,3663,75,2,6000
9194,3663,76,3,5400
9195,3664,9,3,4600
9196,3664,28,2,1900
9197,3664,34,1,2500
9198,3664,30,2,1000
9199,3665,64,1,3100
9200,3665,27,1,400
9201,3666,41,2,1900
9202,3666,70,1,6900
9203,3667,68,3,6400
9204,3667,59,1,2200
9205,3668,65,2,3400
9206,3669,42,2,8000
9207,3669,19,2,4100
9208,3669,54,1,1100
9209,3669,78,2,6500
9210,3670,47,3,1800
9211,3670,16,2,3600
9212,3671,58,3,3300
9213,3672,43,2,1600
9214,3672,23,1,19300
9215,3673,49,2,2500
9216,3673,19,3,4100
9217,3673,42,1,8000
9218,3674,19,2,4100
9219,3674,41,1,1900
9220,3674,35,1,1400
9221,3675,42,2,8000
9222,3675,38,3,300
9223,3675,73,3,5300
9224,3675,1,2,2200
9225,3676,67,2,3000
9226,3677,16,2,3600
9227,3678,15,2,1800
9228,3678,30,2,1000
9229,3678,41,2,1900
9230,3678,2,3,1200
9231,3679,21,3,2100
9232,3679,13,2,11900
9233,3680,44,3,6700
9234,3680,60,2,2000
9235,3680,66,2,1400
9236,3680,71,1,4000
9237,3681,36,1,1400
9238,3681,56,2,3900
9239,3681,1,3,2200
9240,3681,76,1,5400
9241,3682,36,3,1400
9242,3682,2,3,1200
9243,3683,37,3,1300
9244,3684,79,1,7000
9245,3685,78,3,6500
9246,3685,80,2,4800
9247,3686,39,1,2200
9248,3686,74,3,7500
9249,3687,47,1,1800
9250,3688,9,3,4600
9251,3688,13,2,11900
9252,3689,48,3,5500
9253,3690,9,3,4600
9254,3690,70,2,6900
9255,3690,35,1,1400
9256,3690,38,3,300
9257,3691,7,2,2700
9258,3691,16,2,3600
9259,3691,47,1,1800
9260,3692,77,1,4000
9261,3692,75,2,6000
9262,3692,13,1,11900
9263,3692,20,2,19800
9264,3693,29,3,900
9265,3693,40,3,1400
9266,3693,64,1,3100
9267,3694,25,2,14000
9268,3694,36,1,1400
9269,3694,14,2,7300
9270,3694,68,1,6400
9271,3695,19,3,4100
9272,3696,29,2,900
9273,3697,9,1,4600
9274,3697,70,2,6900
9275,3697,42,2,8000
9276,3697,58,1,3300
9277,3698,22,1,13900
9278,3698,70,3,6900
9279,3698,7,2,2700
9280,3699,35,2,1400
9281,3699,64,3,3100
9282,3699,45,3,8700
9283,3700,13,1,11900
9284,3700,52,1,7500
9285,3700,25,1,14000
9286,3701,2,2,1200
9287,3701,48,3,5500
9288,3702,36,1,1400
9289,3703,77,3,4000
9290,3703,6,1,5000
9291,3704,36,2,1400
9292,3705,22,3,13900
9293,3705,77,3,4000
9294,3705,9,3,4600
9295,3705,40,3,1400
9296,3706,43,1,1600
9297,3706,54,3,1100
9298,3706,77,3,4000
9299,3707,10,1,4200
9300,3708,44,1,6700
9301,3709,9,1,4600
9302,3710,20,1,19800
9303,3710,74,1,7500
9304,3710,52,1,7500
9305,3710,65,2,3400
9306,3711,31,2,2500
9307,3711,62,3,2700
9308,3711,38,2,300
9309,3712,66,3,1400
9310,3712,12,2,2900
9311,3712,17,2,12600
9312,3712,16,1,3600
9313,3713,73,1,5300
9314,3713,53,1,3500
9315,3714,34,1,2500
9316,3714,21,2,2100
9317,3715,21,3,2100
9318,3715,30,3,1000
9319,3716,75,1,6000
9320,3716,2,2,1200
9321,3716,48,1,5500
9322,3716,77,2,4000
9323,3717,67,1,3000
9324,3717,74,3,7500
9325,3717,79,3,7000
9326,3717,63,2,3600
9327,3718,38,1,300
9328,3718,36,2,1400
9329,3719,44,2,6700
9330,3720,67,1,3000
9331,3720,70,1,6900
9332,3720,66,3,1400
9333,3720,28,2,1900
9334,3721,14,1,7300
9335,3721,3,2,2600
9336,3721,70,3,6900
9337,3722,24,3,1800
9338,3722,21,3,2100
9339,3722,71,2,4000
9340,3722,59,3,2200
9341,3723,1,3,2200
9342,3724,7,1,2700
9343,3724,51,2,6800
9344,3724,73,1,5300
9345,3724,55,3,1200
9346,3725,36,1,1400
9347,3725,33,3,2700
9348,3725,48,2,5500
9349,3725,63,2,3600
9350,3726,35,2,1400
9351,3726,69,3,2800
9352,3727,66,3,1400
9353,3727,5,2,2300
9354,3727,73,2,5300
9355,3727,41,3,1900
9356,3728,4,3,2100
9357,3729,65,1,3400
9358,3729,75,1,6000
9359,3729,34,3,2500
9360,3730,52,2,7500
9361,3730,79,1,7000
9362,3730,53,3,3500
9363,3730,69,3,2800
9364,3731,12,1,2900
9365,3731,18,3,2300
9366,3732,30,1,1000
9367,3732,46,1,2500
9368,3732,14,2,7300
9369,3732,40,3,1400
9370,3733,41,1,1900
9371,3733,43,1,1600
9372,3733,59,2,2200
9373,3734,7,2,2700
9374,3734,62,2,2700
9375,3734,5,2,2300
9376,3735,47,3,1800
9377,3735,36,2,1400
9378,3735,68,2,6400
9379,3735,6,2,5000
9380,3736,9,1,4600
9381,3736,43,2,1600
9382,3736,45,2,8700
9383,3736,58,2,3300
9384,3737,55,3,1200
9385,3737,63,2,3600
9386,3737,12,1,2900
9387,3737,19,2,4100
9388,3738,44,2,6700
9389,3739,30,2,1000
9390,3739,60,3,2000
9391,3739,5,1,2300
9392,3740,11,1,1400
9393,3740,27,1,400
9394,3740,36,3,1400
9395,3740,33,1,2700
9396,3741,57,2,800
9397,3741,54,2,1100
9398,3741,3,3,2600
9399,3742,63,2,3600
9400,3742,65,3,3400
9401,3743,38,2,300
9402,3743,47,1,1800
9403,3744,78,3,6500
9404,3744,11,1,1400
9405,3744,6,2,5000
9406,3744,65,2,3400
9407,3745,59,1,2200
9408,3745,48,2,5500
9409,3745,29,3,900
9410,3746,17,3,12600
9411,3746,44,1,6700
9412,3746,31,1,2500
9413,3746,26,3,18600
9414,3747,28,2,1900
9415,3747,69,1,2800
9416,3748,74,2,7500
9417,3749,57,2,800
9418,3749,54,3,1100
9419,3749,26,2,18600
9420,3749,2,1,1200
9421,3750,25,3,14000
9422,3750,76,3,5400
9423,3750,8,2,1700
9424,3751,43,3,1600
9425,3751,59,2,2200
9426,3752,55,1,1200
9427,3752,17,2,12600
9428,3752,74,3,7500
9429,3753,50,1,11300
9430,3753,68,2,6400
9431,3753,56,3,3900
9432,3753,5,1,2300
9433,3754,76,3,5400
9434,3754,24,3,1800
9435,3754,71,2,4000
9436,3754,34,2,2500
9437,3755,17,1,12600
9438,3755,16,1,3600
9439,3756,9,3,4600
9440,3756,45,2,8700
9441,3756,2,2,1200
9442,3756,46,1,2500
9443,3757,61,1,900
9444,3757,10,3,4200
9445,3758,23,1,19300
9446,3759,11,3,1400
9447,3759,38,2,300
9448,3759,73,1,5300
9449,3760,10,1,4200
9450,3760,48,1,5500
9451,3760,53,3,3500
9452,3760,76,1,5400
9453,3761,46,3,2500
9454,3762,13,3,11900
9455,3763,46,1,2500
9456,3763,19,2,4100
9457,3764,49,3,2500
9458,3764,75,2,6000
9459,3765,35,1,1400
9460,3765,29,3,900
9461,3766,35,3,1400
9462,3766,80,3,4800
9463,3766,3,1,2600
9464,3766,58,1,3300
9465,3767,11,1,1400
9466,3767,33,2,2700
9467,3768,9,2,4600
9468,3768,13,2,11900
9469,3768,31,3,2500
9470,3769,63,3,3600
9471,3770,48,1,5500
9472,3771,16,2,3600
9473,3771,51,3,6800
9474,3771,69,3,2800
9475,3771,65,1,3400
9476,3772,79,2,7000
9477,3772,68,1,6400
9478,3772,7,3,2700
9479,3772,73,1,5300
9480,3773,46,2,2500
9481,3773,68,1,6400
9482,3773,70,3,6900
9483,3773,11,2,1400
9484,3774,61,2,900
9485,3774,29,2,900
9486,3774,2,2,1200
9487,3774,21,1,2100
9488,3775,4,2,2100
9489,3775,1,1,2200
9490,3775,56,1,3900
9491,3776,11,2,1400
9492,3776,44,1,6700
9493,3777,69,3,2800
9494,3778,28,3,1900
9495,3778,7,3,2700
9496,3778,40,2,1400
9497,3778,48,3,5500
9498,3779,3,3,2600
9499,3779,54,1,1100
9500,3779,60,1,2000
9501,3779,70,2,6900
9502,3780,51,1,6800
9503,3780,40,1,1400
9504,3780,38,3,300
9505,3780,53,1,3500
9506,3781,14,3,7300
9507,3782,3,1,2600
9508,3782,34,1,2500
9509,3783,22,3,13900
9510,3783,62,1,2700
9511,3784,5,1,2300
9512,3784,9,3,4600
9513,3784,30,3,1000
9514,3785,23,1,19300
9515,3785,47,1,1800
9516,3786,29,3,900
9517,3787,39,2,2200
9518,3788,59,2,2200
9519,3789,59,2,2200
9520,3789,65,1,3400
9521,3789,18,2,2300
9522,3790,69,3,2800
9523,3791,21,1,2100
9524,3792,28,2,1900
9525,3792,23,1,19300
9526,3792,10,2,4200
9527,3792,45,3,8700
9528,3793,51,3,6800
9529,3793,38,3,300
9530,3794,48,3,5500
9531,3794,66,1,1400
9532,3795,51,2,6800
9533,3795,19,3,4100
9534,3795,14,1,7300
9535,3795,70,1,6900
9536,3796,13,1,11900
9537,3796,29,1,900
9538,3796,78,3,6500
9539,3797,6,3,5000
9540,3798,6,3,5000
9541,3798,48,2,5500
9542,3798,3,3,2600
9543,3799,28,3,1900
9544,3799,8,3,1700
9545,3800,17,1,12600
9546,3800,28,3,1900
9547,3801,72,1,6900
9548,3801,14,3,7300
9549,3801,41,1,1900
9550,3801,15,1,1800
9551,3802,57,1,800
9552,3802,73,1,5300
9553,3802,46,3,2500
9554,3802,24,1,1800
